┌────┬──────────┬───────┬───────────────────┬────────────────────────┐
│ id │ username │ role  │       email       │       auth_token       │
├────┼──────────┼───────┼───────────────────┼────────────────────────┤
│ 1  │ admin    │ admin │ admin@local.com   │ 1QGOA6YxgFANPE6XlGYPpg │
│ 5  │ sandro   │ admin │ sandrone1@htb.com │ ruhgyG-xkpLZrKDen3zKeQ │
└────┴──────────┴───────┴───────────────────┴────────────────────────┘
┌─────┬─────────────┬─────────────┬─────────┬────────────┬────┐
│ cid │    name     │    type     │ notnull │ dflt_value │ pk │
├─────┼─────────────┼─────────────┼─────────┼────────────┼────┤
│ 0   │ id          │ INTEGER     │ 1       │            │ 1  │
│ 11599 │ get_/synced                                   │ 4ed6154c4ed4e49d6aa8bfa9635716f4 │ 1       │ 2026-03-23 09:13:47.609885 │
│ 11600 │ get_/syndication                              │ b2f138ca6ba59e90d9da2877d912529d │ 1       │ 2026-03-23 09:13:47.657453 │
│ 11601 │ get_/sys                                      │ 6c32f105c3b9089ba0ef5fed43510680 │ 1       │ 2026-03-23 09:13:47.700481 │
│ 11602 │ get_/sysadmin                                 │ a32350fcaa8f661af3ac3a7a3cc6cae4 │ 1       │ 2026-03-23 09:13:47.763787 │
│ 11603 │ get_/sys-admin                                │ f5472c2f4478285a0424c447f3056e9d │ 1       │ 2026-03-23 09:13:47.812221 │
│ 11604 │ get_/SysAdmin                                 │ 6a3cb9310fedb7dbcd5c6b982e34bc84 │ 1       │ 2026-03-23 09:13:47.846651 │
│ 11605 │ get_/sysadmin2                                │ 7184127bd95081cad0c1a0595eb06f3a │ 1       │ 2026-03-23 09:13:47.921954 │
│ 11606 │ get_/SysAdmin2                                │ 2d457f1a5828db94b68c5f7ad2aa9fa8 │ 1       │ 2026-03-23 09:13:47.983332 │
│ 11607 │ get_/sysadmins                                │ 94dbaa792130f06a6777543f7373f333 │ 1       │ 2026-03-23 09:13:48.043529 │
│ 11608 │ get_/sysmanager                               │ 47597edde05347f8be867a39a7a06b7c │ 1       │ 2026-03-23 09:13:48.091088 │
│ 11609 │ get_/system                                   │ 1f4106926e94aaaa5f28886d556482e7 │ 1       │ 2026-03-23 09:13:48.142093 │
│ 11610 │ get_/system_admin                             │ c0b123850e9b10cefc91c653d4bfa023 │ 1       │ 2026-03-23 09:13:48.195187 │
│ 11611 │ get_/system_administration                    │ 6f307626ea9769d73e4321bdb6feb1e3 │ 1       │ 2026-03-23 09:13:48.236110 │
│ 11612 │ get_/system_web                               │ 862a0db95f79f20da2913418c95cfc47 │ 1       │ 2026-03-23 09:13:48.289266 │
│ 11613 │ get_/system-admin                             │ 2671dcbff688186b495cd2d527c19406 │ 1       │ 2026-03-23 09:13:48.348698 │
│ 11614 │ get_/system-administration                    │ 2268e6b970b4102684e9f854d4381c95 │ 1       │ 2026-03-23 09:13:48.389890 │
│ 11615 │ get_/systems                                  │ 6f7ebcb29044cec07ea8c5a5cf5df1de │ 1       │ 2026-03-23 09:13:48.447113 │
│ 11616 │ get_/szukaj                                   │ 687c73f29ef0fc24b2189d3d0ae38461 │ 1       │ 2026-03-23 09:13:48.498953 │
│ 11617 │ get_/sysuser                                  │ cdbce76047d3efc4371779e1a7eb076b │ 1       │ 2026-03-23 09:13:48.542295 │
│ 11618 │ get_/t                                        │ bf324b74f0949add66829f18f2c8e4ee │ 1       │ 2026-03-23 09:13:48.621176 │
│ 11619 │ get_/T                                        │ d4be5dcc8fd375acd622d5a4d2dc8f06 │ 1       │ 2026-03-23 09:13:48.655198 │
│ 11620 │ get_/t1                                       │ 7a4ca7922f1ad06721fb757dfa2b740a │ 1       │ 2026-03-23 09:13:48.732132 │
│ 11621 │ get_/table                                    │ a24d3272f8e80be70c1fc5f0c430ba3b │ 1       │ 2026-03-23 09:13:48.777596 │
│ 11622 │ get_/t3lib                                    │ 26d2225579546c7e67441df327d3675a │ 1       │ 2026-03-23 09:13:48.812247 │
│ 11623 │ get_/tabs                                     │ 2d83a6f2101125f685c9681d1d50b816 │ 1       │ 2026-03-23 09:13:48.881421 │
│ 11624 │ get_/tag                                      │ 036780d33c8e8ce80dfd189914bbdeb3 │ 1       │ 2026-03-23 09:13:48.936891 │
│ 11625 │ get_/tagline                                  │ 85618ac02eed8ca1e4386c6399a639c8 │ 1       │ 2026-03-23 09:13:49.003185 │
│ 11626 │ get_/tags                                     │ f07970d1ee847db77d5739a93fd595a7 │ 1       │ 2026-03-23 09:13:49.063212 │
│ 11627 │ get_/tail                                     │ 4133bdc66d7f15ad12accccbe3863969 │ 1       │ 2026-03-23 09:13:49.118744 │
│ 11628 │ get_/talk                                     │ ce845e7ded9dcf2bf3d2c90222acf2f5 │ 1       │ 2026-03-23 09:13:49.161266 │
│ 11629 │ get_/talks                                    │ db32337b407626a1a49641da12f91c7f │ 1       │ 2026-03-23 09:13:49.215940 │
│ 11630 │ get_/tape                                     │ 25a1491eba2449250a80f7dbff82fa27 │ 1       │ 2026-03-23 09:13:49.274209 │
│ 11631 │ get_/tapes                                    │ 420bdbfde623c9269bf92e27b520b5de │ 1       │ 2026-03-23 09:13:49.326240 │
│ 11632 │ get_/tapestry                                 │ 5edaa9c1ed88ccdff858eb471e55c15c │ 1       │ 2026-03-23 09:13:49.377620 │
│ 11633 │ get_/tar                                      │ 456b00cb8a0618f3f9b1028b34f8fb5b │ 1       │ 2026-03-23 09:13:49.434627 │
│ 11634 │ get_/target                                   │ ddd2a9010f52c96ed2aeab8de738996e │ 1       │ 2026-03-23 09:13:49.499671 │
│ 11635 │ get_/tartarus                                 │ 7b12e439fa714bbee6cf10963c4e9870 │ 1       │ 2026-03-23 09:13:49.551323 │
│ 11636 │ get_/task                                     │ 8eaea900f03b93b510b2b7e03cb69e4f │ 1       │ 2026-03-23 09:13:49.609107 │
│ 11637 │ get_/tasks                                    │ cdaec7b0932775d99c1a95baa9c6b053 │ 1       │ 2026-03-23 09:13:49.710696 │
│ 11638 │ get_/taxonomy                                 │ 8be883b9b62b1dd6246e6636dba8f508 │ 1       │ 2026-03-23 09:13:49.792827 │
│ 11639 │ get_/tb                                       │ 4f7f289cd9e3a32debe7ad5118c6a7f3 │ 1       │ 2026-03-23 09:13:49.868441 │
│ 11640 │ get_/tcl                                      │ d20bf84d01ac19aeba349218b1e8f428 │ 1       │ 2026-03-23 09:13:49.934579 │
│ 11641 │ get_/te                                       │ a5062111e25e4b017cab62b3cf94d510 │ 1       │ 2026-03-23 09:13:49.977687 │
│ 11642 │ get_/team                                     │ 8c5d01ff7269388cfe331f33b0f40458 │ 1       │ 2026-03-23 09:13:50.036202 │
│ 11643 │ get_/tech                                     │ fa2b25a37c185cb3b8117ec642204562 │ 1       │ 2026-03-23 09:13:50.100328 │
│ 11644 │ get_/technical                                │ 061f1402692e725ad369cee2aeaa1a80 │ 1       │ 2026-03-23 09:13:50.152767 │
│ 11645 │ get_/technology                               │ 8fc071f6e93a40b69071426c125f17dd │ 1       │ 2026-03-23 09:13:50.185642 │
│ 11646 │ get_/Technology                               │ 576782bd17144b6db48607c319e67f5c │ 1       │ 2026-03-23 09:13:50.251739 │
│ 11647 │ get_/tel                                      │ 31c326ca8598457e48ecfe431ab1e3ca │ 1       │ 2026-03-23 09:13:50.305269 │
│ 11648 │ get_/tele                                     │ 185e285997067ec61f215e4edd605969 │ 1       │ 2026-03-23 09:13:50.360236 │
│ 11649 │ get_/television                               │ 6c93a3ad225b42ee6506fb590445e1bc │ 1       │ 2026-03-23 09:13:50.415663 │
│ 11650 │ get_/tell_a_friend                            │ 423676e2bc616e7cc37fe531a923d761 │ 1       │ 2026-03-23 09:13:50.464636 │
│ 11651 │ get_/tell_friend                              │ 01a89003e5db1603b9130db1ea7ca22a │ 1       │ 2026-03-23 09:13:50.499237 │
│ 11652 │ get_/temaoversikt                             │ d69e54565ec3b6b1c76405318aecc2f8 │ 1       │ 2026-03-23 09:13:50.566079 │
│ 11653 │ get_/tellafriend                              │ 8f0c46225e94affc26e5a355d9667e08 │ 1       │ 2026-03-23 09:13:50.650088 │
│ 11654 │ get_/temp                                     │ 3003aad3ab6b6bff577b4b150648dc53 │ 1       │ 2026-03-23 09:13:50.727131 │
│ 11655 │ get_/TEMP                                     │ 1ca51f009a9825912ebd6235abe0b787 │ 1       │ 2026-03-23 09:13:50.780101 │
│ 11656 │ get_/templ                                    │ 77ded3237b8f6e5cab18bec310b0c169 │ 1       │ 2026-03-23 09:13:50.832345 │
│ 11657 │ get_/template                                 │ 8ad04659047551a23c6a33bfc0ea193f │ 1       │ 2026-03-23 09:13:50.877823 │
│ 11658 │ get_/templates                                │ 62059745fac622fe0d10a8d4d0d52c7c │ 1       │ 2026-03-23 09:13:50.947245 │
│ 11659 │ get_/templates_c                              │ 2c78378c1bff86b0e4defec5273f7f8a │ 1       │ 2026-03-23 09:13:50.990149 │
│ 11660 │ get_/templets                                 │ 97bb8bd798e79bc6ab8cc87049e01fee │ 1       │ 2026-03-23 09:13:51.040538 │
│ 11661 │ get_/temporal                                 │ e766660673ddda434bfc7ffb6f6815a8 │ 1       │ 2026-03-23 09:13:51.089991 │
│ 11662 │ get_/temporary                                │ 726c9078c37e495e46cd8735c5dc279d │ 1       │ 2026-03-23 09:13:51.143858 │
│ 11663 │ get_/temps                                    │ 2e51b7f49c528650294bd4cad396fca2 │ 1       │ 2026-03-23 09:13:51.201277 │
│ 11664 │ get_/term                                     │ 3cdec571eb38b51632c42d4f2660ca78 │ 1       │ 2026-03-23 09:13:51.249359 │
│ 11665 │ get_/terminal                                 │ 0f268e769605861e8dc913e5824bdef5 │ 1       │ 2026-03-23 09:13:51.290001 │
│ 11666 │ get_/terms                                    │ 3185b4920ab2750c80cb668412819d6e │ 1       │ 2026-03-23 09:13:51.356310 │
│ 11667 │ get_/terms_privacy                            │ 2fc9ff728a0934e2dbe1182c08c1d85c │ 1       │ 2026-03-23 09:13:51.427024 │
│ 11668 │ get_/termsofuse                               │ 9d216e87b9447b2512a3296b983f2dc9 │ 1       │ 2026-03-23 09:13:51.469062 │
│ 11669 │ get_/terms-of-use                             │ d39095840f2356fe649fc82fb49829e4 │ 1       │ 2026-03-23 09:13:51.526690 │
│ 11670 │ get_/terrorism                                │ 8082d90392b4000e09f968e7f7eaed0d │ 1       │ 2026-03-23 09:13:51.576636 │
│ 11671 │ get_/test                                     │ 23a7cae97377b89261cb6241b8ae556a │ 1       │ 2026-03-23 09:13:51.616756 │
│ 11672 │ get_/test_db                                  │ 33b0714bc2c4036900da5ee154e6a497 │ 1       │ 2026-03-23 09:13:51.679944 │
│ 11673 │ get_/test123                                  │ 7dc605047082154b06acb5e468a62f62 │ 1       │ 2026-03-23 09:13:51.731751 │
│ 11674 │ get_/test1                                    │ aa53d97222250583fddae8439e36d8da │ 1       │ 2026-03-23 09:13:51.783403 │
│ 11675 │ get_/test1234                                 │ 561c65764cf4c6c2b007da8943830c0e │ 1       │ 2026-03-23 09:13:51.843238 │
│ 11676 │ get_/test2                                    │ 30319f071277db8fd5182329936f923d │ 1       │ 2026-03-23 09:13:51.885848 │
│ 11677 │ get_/test3                                    │ b6ee33750dbb529c0e1a7b37d7db22d4 │ 1       │ 2026-03-23 09:13:51.937441 │
│ 11678 │ get_/test-cgi                                 │ 0941f9d86199ba919b3736ccfe6becb1 │ 1       │ 2026-03-23 09:13:51.998153 │
│ 11679 │ get_/teste                                    │ df06f77eb4bda251a67852b9f4d7ca55 │ 1       │ 2026-03-23 09:13:52.040396 │
│ 11680 │ get_/test-env                                 │ ab245c5848754ab68a1565923448f3d8 │ 1       │ 2026-03-23 09:13:52.105716 │
│ 11681 │ get_/testimonial                              │ 805a0100b126aa208671c9dd0338c59e │ 1       │ 2026-03-23 09:13:52.165299 │
│ 11682 │ get_/testimonials                             │ 096ddf04e4f82b820ac4ba6ef379b43b │ 1       │ 2026-03-23 09:13:52.211576 │
│ 11683 │ get_/testing                                  │ ce85c56e3e8bbbb4f8a5745159c8511c │ 1       │ 2026-03-23 09:13:52.273123 │
│ 11684 │ get_/tests                                    │ 715ca267cb8ab74663ff31cabab78a83 │ 1       │ 2026-03-23 09:13:52.344720 │
│ 11685 │ get_/testsite                                 │ 947b10459ea39a28cbb9113f8e531109 │ 1       │ 2026-03-23 09:13:52.384497 │
│ 11686 │ get_/texis                                    │ 057f14c8f4e8b4fff253093f1aba97ac │ 1       │ 2026-03-23 09:13:52.430537 │
│ 11687 │ get_/text                                     │ 370cefabc702190d1a1e98436c0da317 │ 1       │ 2026-03-23 09:13:52.494802 │
│ 11688 │ get_/text-base                                │ 55229062c6d8e12b33e9e329b06720d5 │ 1       │ 2026-03-23 09:13:52.544844 │
│ 11689 │ get_/textobject                               │ 20a54bed6d2e20b064c73aadcb6114de │ 1       │ 2026-03-23 09:13:52.600131 │
│ 11690 │ get_/textpattern                              │ 3fb71a9077f549add87bfaf201798520 │ 1       │ 2026-03-23 09:13:52.644085 │
│ 11691 │ get_/texts                                    │ 85bcd9995e21da0b645ae918d1d2d4d9 │ 1       │ 2026-03-23 09:13:52.695076 │
│ 11692 │ get_/tgz                                      │ 6b3c29f87707a84f432cf2d2400ae83c │ 1       │ 2026-03-23 09:13:52.753317 │
│ 11693 │ get_/tgp                                      │ 81fb2622cc2fbb480604d344597e8f5f │ 1       │ 2026-03-23 09:13:52.813191 │
│ 11694 │ get_/th                                       │ 8124bd00feb5612040b1d1646a0c2adc │ 1       │ 2026-03-23 09:13:52.874865 │
│ 11695 │ get_/thanks                                   │ f1d2049273ebbfc423a03be0343a629e │ 1       │ 2026-03-23 09:13:52.936123 │
│ 11696 │ get_/thankyou                                 │ 85cc41d2129e0c6c37fa29e5b064ffd2 │ 1       │ 2026-03-23 09:13:52.985528 │
│ 11697 │ get_/thank-you                                │ 8826317e953e35bedd7c54c0f4e3e4d5 │ 1       │ 2026-03-23 09:13:53.048870 │
│ 11698 │ get_/theme                                    │ 027c42beb10c366da980a14920175cd5 │ 1       │ 2026-03-23 09:13:53.104438 │
│ 11699 │ get_/the                                      │ 3c665e4a8d7aa62fd82156b0f78d7df5 │ 1       │ 2026-03-23 09:13:53.142040 │
│ 11700 │ get_/themes                                   │ e353eb8bbd8637b4ed4513eeccabedcb │ 1       │ 2026-03-23 09:13:53.200926 │
│ 11701 │ get_/thickbox                                 │ 01dc81cf9a7e30d7929fbee60b332b63 │ 1       │ 2026-03-23 09:13:53.245892 │
│ 11702 │ get_/Themes                                   │ 8ba4eb2f5d981bc9d99c1915977b38fa │ 1       │ 2026-03-23 09:13:53.284754 │
│ 11703 │ get_/third-party                              │ 6b05de537173d2c82ee0184de2a19a3f │ 1       │ 2026-03-23 09:13:53.338770 │
│ 11704 │ get_/this                                     │ ab7173aec871d04d297fcde6fc72628a │ 1       │ 2026-03-23 09:13:53.380934 │
│ 11705 │ get_/thread                                   │ 3e650bfe6bc47999f82d438b6c8dac65 │ 1       │ 2026-03-23 09:13:53.430029 │
│ 11706 │ get_/threadrate                               │ 0825ff25bcd32baf2210257813bfdfe4 │ 1       │ 2026-03-23 09:13:53.493338 │
│ 11707 │ get_/threads                                  │ 3d9e488b53f7100f9c2fab7332833419 │ 1       │ 2026-03-23 09:13:53.535631 │
